,loss,acc,f1,kappa
0,1.1247116210771368,0.5646076443829114,0.6177069956246294,0.35108087219963857
1,0.935222992079055,0.5588533425632911,0.6134608447763945,0.3492647818106468
2,0.8870121166110039,0.6209345950356012,0.6571722807101663,0.4325535160550009
3,0.8581580703959186,0.5819601710838608,0.6142133231818466,0.38864255003364145
4,0.8323700714935648,0.5887435719936709,0.6118377811236314,0.4040727224392163
5,0.8096504498352396,0.6016783895371836,0.6483619304304107,0.39933157881898695
6,0.7932769031997057,0.6606228985363924,0.66984196823605,0.4948531797371275
7,0.7673175254083694,0.6272884320609177,0.6226290715923073,0.46804436398107974
8,0.7607763547529566,0.608710566653481,0.613473368873776,0.4369929957033717
9,0.7413610098289048,0.6099822611748418,0.6160229615737882,0.4427619360590209
10,0.7130936930709063,0.7033459627175633,0.7013263485960396,0.5629940887793583
11,0.6976832166868956,0.6370077012460443,0.6455211981241302,0.46944827566702985
12,0.691796752802552,0.6940021756329114,0.6864708415104777,0.5543300558984185
13,0.6865057648020856,0.6004113305973101,0.5986625161089563,0.43417427105473483
14,0.6813725588565811,0.7366958811313291,0.7441538065817388,0.5999890314792292
15,0.6703158499712639,0.7030755537974683,0.6979119533968104,0.5649684940265003
16,0.6599705090072561,0.6903493374208861,0.6956202387957745,0.5369899915913785
17,0.652501666601351,0.6981170267998418,0.707187875239125,0.5449757602905743
18,0.648094324632845,0.7138100153283228,0.7188363317560178,0.5719609985443026
19,0.6418097451567015,0.6746517133109177,0.6647828100673486,0.5295344579862733
20,0.6181154409225317,0.712076307852057,0.7026885804267198,0.5798296048249199
21,0.6146956411527192,0.708984375,0.7078633528670734,0.5696824429093226
22,0.6159562738017833,0.6890791880933544,0.6858149391221798,0.5439873990983983
23,0.611943979727778,0.674248417721519,0.661713761654339,0.5318363572858329
24,0.6047065432797721,0.717759530755538,0.7197404211501601,0.580350282895323
25,0.6023085163311755,0.7162606927412974,0.7051616595356258,0.5870990131812338
26,0.5972557439211201,0.7115447611748418,0.7065964214750303,0.5752352515031133
27,0.5966378726223682,0.7060083316851266,0.6983520525753223,0.5695278587520007
28,0.5927012062611732,0.6791296850276899,0.6811390310334962,0.5272610182889299
29,0.5909978271798885,0.712063946301424,0.7004254688341087,0.5817456418084997
30,0.5806077764508255,0.6969225919699367,0.6855156350966577,0.5606802881582085
31,0.5744961721703727,0.6990765921677216,0.698438322632086,0.5548076151371828
32,0.5688465746476296,0.6894994808148734,0.6832031832508763,0.5462608886375095
33,0.5702123448173416,0.6855530557753164,0.6833890114982021,0.5375091603483394
34,0.5666840638806845,0.7015813513647152,0.6996901552806531,0.559740111824489
35,0.5666778004391396,0.6942138671875,0.6918961583107606,0.5490111385381904
36,0.5677985168121596,0.6791868571993671,0.6821079356997641,0.5254645148555245
37,0.5585391567425525,0.6955041040348101,0.6887959899857902,0.5552641921715675
38,0.5575482514389651,0.7038991421083861,0.695950516053024,0.5671369863042335
39,0.5584518721208294,0.7033954089200949,0.7018727676870202,0.5610414268342309
40,0.5512361884751218,0.7097894209849683,0.7043881739892872,0.5730942680063843
41,0.5486161865571395,0.6866516885878164,0.6842542284746375,0.5395696543241575
42,0.5504693094878754,0.6954283895371836,0.6887723738506198,0.5544507533535127
43,0.5486622872425521,0.7030183816257911,0.6978551058475703,0.5635359485663545
44,0.5494961924850941,0.6921046776107594,0.693570390926526,0.5438550135661009
45,0.5421555639105908,0.7058692642405063,0.7044453394578982,0.5643317743445521
46,0.543719173527937,0.7105125716969937,0.7082235321334985,0.5721645532353274
47,0.545589716629462,0.7003297443631329,0.6918514216830726,0.5626947315474873
48,0.5444715571332168,0.6926748541337026,0.684069252007273,0.5523596756591131
49,0.5445490970097958,0.6955937252768988,0.6889530626315042,0.5549854145242816
50,0.5407530024172144,0.6960078372231012,0.6936285796311067,0.5515149523231788
51,0.5398219694046581,0.7000037084651899,0.6949594260438651,0.559604292287462
52,0.538338458938326,0.7086969689477848,0.7041212820076715,0.5713000708698687
53,0.5421701760051099,0.6951332575158228,0.6949646266361016,0.5490430485314262
54,0.5398374700403594,0.6941489690466772,0.6903906214204945,0.5501130998459984
55,0.5412541891824691,0.7003776453718354,0.6937795949245847,0.5613672657854241
56,0.5368947993488388,0.7090152788765823,0.7054213864719711,0.5699453739863509
57,0.5413584734927467,0.7064997033227848,0.704339527947532,0.5656715009792687
58,0.5354809857151926,0.7062895569620253,0.7091039375972924,0.5610412632406812
59,0.5383925212428291,0.6952476018591772,0.6898149160559391,0.5529780856166052
60,0.5395704458289324,0.706406991693038,0.7024826821694329,0.5670297398777283
61,0.5309834168589813,0.7135272448575949,0.7074499517700776,0.5788196855712083
62,0.5345402311811105,0.6987397399129747,0.6938510192946563,0.5577295284675634
63,0.5363739744779912,0.6958023264438291,0.6893450165879915,0.5546697338480234
64,0.5295773121191466,0.7075164408623418,0.702430129677257,0.5696101170007722
65,0.533726711380989,0.7100721914556962,0.7065000966834316,0.5720323569183964
66,0.5364814784298552,0.6999975276898734,0.6951612911259254,0.5593715427900424
67,0.5362533235010949,0.700507441653481,0.696100148731754,0.5598141139727166
68,0.5302002561932548,0.7077621266811709,0.7033083095015314,0.5700194939241349
69,0.537569942983224,0.7012676770174051,0.6982900167719215,0.5595080359826573
70,0.5354638599612295,0.702134530755538,0.7005214200283948,0.5592820538370963
71,0.5311217686914383,0.6983333539359177,0.6951050801524143,0.5555318323146232
72,0.5312223910017216,0.713106952136076,0.7092301375689418,0.5760007427687004
73,0.5353231043257611,0.7058769902096519,0.7044781421658265,0.5645011250338469
74,0.5327214620254458,0.7073325627966772,0.7009798880139023,0.5705286357967247
75,0.5317658587418338,0.7036349139636076,0.6996936063559123,0.5638212400774818
76,0.5300728754398036,0.6967649821993671,0.6945174157973582,0.5526623068994863
77,0.5302869449468687,0.7158033153678798,0.708019703043012,0.5835462186002666
78,0.5328529785446664,0.7117070065268988,0.7098169492668968,0.5720935161148621
79,0.5289046682139977,0.7168942222112342,0.7124331220645088,0.5820200173166445
80,0.5285389431692818,0.7077868497824367,0.7017241250964081,0.5708626751382117
81,0.5281211689431616,0.7020557258702531,0.703262970136474,0.5578379728808442
82,0.5336415639266054,0.7076354207871836,0.7008027256115622,0.5714492020517703
83,0.5320038398569251,0.7056730246242089,0.7037647128651612,0.564279885585312
84,0.534496169973244,0.7038249728045886,0.7043404449439528,0.5599602168611288
85,0.528052355301507,0.6985836753362342,0.6952675106676074,0.5558546479012061
86,0.5285535071520729,0.7032300731803798,0.7017110810530953,0.5610966905945056
87,0.5345381064380103,0.7003281991693038,0.6970643076463865,0.5585131597791289
88,0.5305736531166637,0.7038373343552216,0.7029736013067653,0.5614532489092922
89,0.5283320621448628,0.7064672542523734,0.7023544059119221,0.5675432073682865
90,0.5300691171370923,0.7053438983386076,0.7044492727532243,0.5632277023569919
91,0.5289828169773868,0.7079475499406646,0.7020723845641856,0.5708621411915583
92,0.5318331699818373,0.6987613726265823,0.6944917904189019,0.5570272595684708
93,0.5330996262504065,0.7061829385878164,0.7028903860011703,0.5661031520634752
94,0.5267729684314195,0.6961453594738924,0.6950257277324826,0.5507489746091209
95,0.5331062601205516,0.7083245772349683,0.7074032139619819,0.5672926975829412
96,0.5293346757980737,0.714273573477057,0.7095763996508151,0.5786004279714676
97,0.5274194082086707,0.6985666782041139,0.700847122848662,0.5515491058913946
98,0.5331616895867789,0.6912470950356012,0.6885625762400301,0.5455969735081643
99,0.5304612699658313,0.7131038617484177,0.7113960364567578,0.574652165889624
