,loss,acc,f1,kappa
0,1.1294796618493155,0.4160576923076923,0.3575149734087912,0.006929607470204213
1,1.1188598267601344,0.44204927884615386,0.3855840205089371,0.02019019986927595
2,1.1108358858802543,0.46901141826923076,0.41555265171211614,0.032300610391729045
3,1.1038987102702678,0.49117788461538464,0.4409435186685881,0.04928502030917481
4,1.0969020839562549,0.5230709134615384,0.47988173534506295,0.06339493304408794
5,1.090568332575053,0.547890625,0.5101757986159089,0.08245857418531932
6,1.0857933227342504,0.5691256009615384,0.53516927574925,0.10549970541220932
7,1.0786373666831253,0.5928064903846154,0.5646888489030837,0.12659559748641458
8,1.0722028209659586,0.6226322115384615,0.6061501581745659,0.14324077804104374
9,1.0677049950182287,0.6425991586538462,0.632302949625633,0.16261115583330343
10,1.0639719256311275,0.662295673076923,0.6593345932339839,0.1801611770174758
11,1.0577626590813693,0.6793900240384615,0.6859372102932534,0.1890444289916886
12,1.053907217111903,0.6855498798076923,0.6858334823534217,0.21868555913724563
13,1.0504547205893442,0.6998978365384615,0.7095546210316344,0.22337268019379708
14,1.0469408951339527,0.7093149038461538,0.7230794954868592,0.23272545294109725
15,1.0432340795453874,0.7200390625,0.7440716314050396,0.22968767080999453
16,1.0407170393994747,0.7270612980769231,0.7587422544352909,0.22608606797256903
17,1.039798912807882,0.7311117788461539,0.7713603023372629,0.21388221594015921
18,1.0373687314926516,0.7326442307692308,0.7739036787778236,0.21480714003911705
19,1.0340424307430063,0.7354116586538462,0.7735126508722824,0.22882548050138096
20,1.0305120535479246,0.7385817307692307,0.7796759545115871,0.22853088962733592
21,1.029496931392728,0.7399969951923077,0.7843925501569537,0.2233081299571179
22,1.0270993412299314,0.7396634615384615,0.7917062254623464,0.20388111646710028
23,1.021121837862272,0.7406069711538461,0.7842714917737095,0.2265245868569543
24,1.0201046991590932,0.7428305288461539,0.7854276242301649,0.2343788039822403
25,1.0155482677406331,0.7442908653846154,0.7887862450698087,0.2329543966548977
26,1.0097064897607604,0.746045673076923,0.7952918292999135,0.22527498494886533
27,1.007749849148379,0.74390625,0.7916643363909754,0.2238395804995259
28,1.0012291615245907,0.7457421875,0.7996915856553598,0.2128380164191782
29,0.9939018211898609,0.7482301682692307,0.7996865622000764,0.22479239785302696
30,0.9808791254009606,0.7528936298076923,0.8089510872518879,0.22446969357078683
31,0.9740000116916103,0.7500510817307692,0.8010794228165873,0.22958498160299523
32,0.962020387783002,0.7508173076923077,0.7958939718431784,0.24688440952309532
33,0.9446996905421483,0.7540054086538461,0.8109365617933451,0.2256473602844744
34,0.9344319024765461,0.7502854567307692,0.8023663531164128,0.2299030982481337
35,0.9208979206230804,0.7489242788461539,0.8038506619750491,0.21894298334375595
36,0.9107666466072315,0.7398317307692308,0.7919597180258175,0.2045390443263797
37,0.9037241521682448,0.73953125,0.800406349944358,0.18086372195969835
38,0.8929509566030429,0.7433713942307693,0.7940334678688992,0.2195270374975682
39,0.88199821243456,0.7358984375,0.792685535213686,0.18802704912887003
40,0.8685605134672791,0.7331280048076924,0.782121373770341,0.2040012861830759
41,0.8660976583417742,0.7284825721153846,0.7856507125130766,0.1735227062216833
42,0.8506850861107726,0.7285246394230769,0.7778652758068981,0.19443602492825185
43,0.8433798583409259,0.7231340144230769,0.7617288516097073,0.21831676438369296
44,0.8376980759108643,0.71890625,0.7547298049957535,0.21743392538523698
45,0.8275512532726802,0.7089332932692308,0.748586529936769,0.19418775138213984
46,0.8126955534362308,0.7166616586538461,0.7715606895518125,0.1696776091104789
47,0.8102171551483581,0.6978575721153846,0.7323312252573251,0.1935790803279157
48,0.8017030006449944,0.7136328125,0.7554379322616154,0.20709892149898013
49,0.7939718309552918,0.6882992788461538,0.7049261360699873,0.2188683255362448
50,0.7886437421839959,0.7037890625,0.7368811538117181,0.21012074134649794
51,0.7809946147236811,0.6846724759615385,0.7199516470772648,0.17309589615908783
52,0.7805063897416792,0.6836057692307692,0.7094316727721214,0.1983038250260415
53,0.7670011976899688,0.7062950721153847,0.7657904963267872,0.15505577215331434
