,loss,acc,f1,kappa
0,1.051846251287993,0.5804783302017406,0.620001420712615,0.38453605556973725
1,0.9217071033063087,0.6947635698922073,0.6815871758264828,0.5604222823874554
2,0.898774969133925,0.6170063260235364,0.6233017122603314,0.44626956247880667
3,0.8725290734400141,0.7151597421380538,0.7088884845193271,0.5824922390283066
4,0.8580592814436618,0.673346797122231,0.6506810933892684,0.543677443014379
5,0.8497614770176563,0.7027077976661392,0.6806963061381147,0.578979501602258
6,0.8386830442604867,0.6824680762954906,0.6787550173694875,0.536546959311428
7,0.8200894933035399,0.7495348966574367,0.7381600177447715,0.6361487574188609
8,0.8121899916057257,0.7532935806467563,0.7339735393986068,0.6468168128937688
9,0.8072021558801544,0.721198359622231,0.7039370249695662,0.5989005727657735
10,0.7831811369495824,0.7093069342118276,0.6854255664728061,0.5903953587410702
11,0.7733540817540376,0.7239596209948576,0.7066527883933231,0.6034003747194815
12,0.7670760318795418,0.7390758659266219,0.7245599546041622,0.6226147858788494
13,0.7570753492256428,0.7570557413221914,0.7420785416703051,0.6479595139903078
14,0.7498767523372427,0.7627532572685918,0.7523855182997966,0.6526756044623532
15,0.7381647478075738,0.7336916380290743,0.7186986300291314,0.6149132599174849
16,0.7345986204974829,0.7493042764784414,0.7342352668776541,0.637530085699345
17,0.7225126145764235,0.7613536979578719,0.7495393925345101,0.65193150759343
18,0.7174598013863285,0.748422743398932,0.7371419510111011,0.6325286589411473
19,0.7085775607364609,0.7566628757911392,0.7457998080590276,0.6442093040868206
20,0.6854501975343582,0.7621004128757911,0.7506757472999201,0.6524327479418022
21,0.6763605150453588,0.7480321956586234,0.7346424210387914,0.6345227418033564
22,0.6769117887349839,0.7643552369709257,0.7534431489176121,0.6553942564590964
23,0.6705733865816542,0.7703131180775317,0.7608812446248688,0.6629732282528891
24,0.6606447873835234,0.7682255612143988,0.7574611794315634,0.661160311058052
25,0.6551617490167313,0.768479745599288,0.7581737755137314,0.6611441830553824
26,0.6528395689786115,0.7815814440763449,0.7757118640948953,0.677069498333058
27,0.6486908744307275,0.759274639660799,0.749070969555643,0.6479273419611928
28,0.6417733671024759,0.7709138121785997,0.7607280553162536,0.6645194512248722
29,0.6354887917479302,0.7679964862292326,0.7570057743355906,0.6609519599365041
30,0.6241374332457781,0.7679937821400317,0.7590973367575411,0.6594104759920303
31,0.6240341901541391,0.7539916219590586,0.7413307608777073,0.6420952853837191
32,0.6206732686767553,0.7737156348892406,0.7674200422764272,0.6654722141365296
33,0.614617965283229,0.7674502602106408,0.7572827219952395,0.6592351058541377
34,0.6129572316211589,0.760145742681962,0.7494945640657453,0.6490700838125234
35,0.6088694443807323,0.76727294921875,0.759853010940015,0.6566002973104983
36,0.6076075509190559,0.7703320467019383,0.7617058777344364,0.6625132444989847
37,0.6060443150791082,0.7686211308346519,0.7596614822305752,0.6601225394824093
38,0.6012785645162172,0.7686728948279272,0.7597175426811738,0.6604730276852794
39,0.6049696050505055,0.7675576511817642,0.7601285615344036,0.657552626383832
40,0.5900877213224451,0.7662882744511471,0.7575295049462605,0.656661897032033
41,0.5990105404102422,0.7656810132763053,0.7574032990825706,0.6553341181883361
42,0.5891194286498618,0.7727182122725474,0.7656978357734667,0.6648732105157041
43,0.5929568430527727,0.7753713100771361,0.7681189379284423,0.6689578912897005
44,0.588854953924075,0.7640879184384889,0.754535950889279,0.6539522395412959
45,0.5887712449469464,0.770406602304193,0.7635056213179406,0.661319409659743
46,0.5873932188099369,0.7677701153332674,0.7603722755619537,0.6576060160229562
47,0.5820454486269266,0.7737106130092959,0.7678915449721746,0.6652058237067991
48,0.5845046488052987,0.7737762837470332,0.7673837891577246,0.6657264219406003
49,0.5819906398178415,0.7686307882960839,0.7620762022308754,0.6582153984409294
50,0.5827420341207626,0.7678790514982199,0.7594756104246888,0.658904572705753
51,0.5763736533674788,0.769029062005538,0.7601520883859177,0.6607586787256023
52,0.580119718856951,0.7695899673655063,0.7631741031036358,0.6596432827268289
53,0.5751487101883964,0.7658007657980617,0.7578600062536789,0.6554070102696052
54,0.578327213552721,0.7702076585986947,0.7628131310584046,0.6612788235373528
55,0.5747807341766484,0.7621092977403086,0.7529030671371416,0.651023141650497
56,0.5744388166497997,0.7682823470876187,0.7607318348124046,0.6586713401145015
57,0.575958103100036,0.7663840764685522,0.7567899117983262,0.6574107472968009
58,0.5759843145199912,0.7662878881526899,0.7591930736063001,0.6552310052283395
59,0.5730662081549143,0.768839003164557,0.7609836123997852,0.6595165619321687
60,0.5725196870242028,0.7631453502027294,0.7549825847289358,0.6518079632798085
61,0.5727049791194657,0.7703046195114716,0.7629695330052477,0.6613294517811501
62,0.5679338241114895,0.7674216741248022,0.7609258012626202,0.6563009306487451
63,0.5691482900701305,0.7681428933445411,0.7603484420698999,0.6586234956900092
64,0.5735908915546346,0.763186297839201,0.7539280972967772,0.6526322462768969
65,0.5717269909825731,0.7708284402195411,0.763956160651213,0.6618439579434917
66,0.5701985937008198,0.7697359881823576,0.764213328958763,0.6590435017942513
67,0.5720719809624109,0.7698823952976661,0.7632776977197285,0.6601025974009266
68,0.5695743208869974,0.7715573854084257,0.7640408033180647,0.6635413039749161
69,0.5681227858158502,0.7665312561807753,0.7589054187452019,0.6559330276276346
70,0.5685393050154472,0.7703204577482199,0.7637895144179782,0.6607803883343717
