,loss,acc,f1,kappa
0,1.337689846912597,0.5092360098150712,0.5287529025680501,0.26502042060932474
1,1.1645395441099684,0.5666021033178402,0.6126011240503897,0.3404872173991067
2,1.1013725620317967,0.5490363398684731,0.593271206743088,0.3315996036398753
3,1.0572403087577922,0.5757593082476266,0.5964292721471885,0.38153827915306215
4,1.0254461250089584,0.588820059088212,0.6088283328134761,0.3981207023397385
5,1.0016174925927153,0.614546377447587,0.6311552387425508,0.43297579669719877
6,0.9853399198581564,0.6509839794303798,0.6587367925191674,0.4840320378724421
7,0.9757124434443231,0.6580072716821598,0.6582628591211254,0.49996883189247254
8,0.9630236162784251,0.633847393567049,0.6395127415470505,0.46672762571543913
9,0.9584912552319943,0.673926631106606,0.6705750986919664,0.5241229730786618
10,0.9489380866289139,0.6389484646954114,0.643623601628596,0.47450411769495426
11,0.9404585247344159,0.6824248108682753,0.6739309672923167,0.5390244580430621
12,0.9327014742538016,0.6458856123912183,0.6390023996363914,0.4904608618741343
13,0.9273086916258995,0.6748267065120649,0.6659664465294318,0.5302402972533773
14,0.9167986590653023,0.6609222798407832,0.6593551869782271,0.5071315259706457
15,0.9174308164164107,0.6507603126236156,0.6515677035490666,0.4932715306397586
16,0.9045510642389034,0.6919853113874604,0.6834919693985448,0.5526121099856359
17,0.901682688438512,0.6900599998763844,0.6794517038524599,0.5512339617624
18,0.8960641117647608,0.7167740833910206,0.7103173733516184,0.5842799287040676
19,0.9000342818016701,0.6768435707575158,0.6690483667699186,0.5332738822312917
20,0.8938397033576001,0.7022975487045094,0.691953755191306,0.5687789351580723
21,0.8916163675962611,0.7001848824416534,0.6908071615231209,0.5640140268762308
22,0.88634676446623,0.6993647708168512,0.6863596793077834,0.5665034958027579
23,0.8804826581097663,0.6946998306467563,0.6870072933955491,0.5550024243344664
24,0.8809518298887192,0.7231850925880142,0.7115240081285883,0.5973350481006956
25,0.8736846496925709,0.6607310621044303,0.6479127447359282,0.5171820717627671
26,0.8743632016505333,0.711097041262856,0.6987526203327292,0.5814971793730179
27,0.8724669882274688,0.7086985141416139,0.6980213054487769,0.5774900969194807
28,0.8714234807548371,0.720533926275712,0.7123494381676563,0.5915222262334061
29,0.8669216249613686,0.692441143567049,0.6814767796066815,0.557934095970416
30,0.8622525860258239,0.7077092037925238,0.7029342469117243,0.571647575953776
31,0.8597114459472768,0.704932490481606,0.6931352857512245,0.5733885540450453
32,0.8553279098519619,0.7243575084058544,0.7086216647112505,0.6020705527246584
33,0.8516910275880326,0.7155811937549447,0.7059969936551861,0.587002494245835
34,0.8552305462988133,0.7336271261867089,0.7192387214824679,0.6143417956744441
35,0.8483513553250344,0.6998967037925238,0.689178854355599,0.5660557605912596
36,0.8479303313379593,0.7049618491643592,0.691619057866504,0.5744563496251416
37,0.8423702398988795,0.702124873294106,0.6901246466118134,0.5699905414224937
38,0.8387307191782809,0.7183416825306567,0.7039997066392183,0.5939264500468937
39,0.8401746134016108,0.7096565343156646,0.6991762153159354,0.579597903492765
40,0.837609017148931,0.7274347619165348,0.7145760938815132,0.60468818290675
41,0.83746346157599,0.6944800268245649,0.6822126967930389,0.5629691882957044
42,0.8349467298768937,0.7410830727106408,0.7288800232329732,0.6232735756444991
43,0.8283722154162032,0.7375453514388844,0.7220937017581948,0.6209262783970959
