,loss,acc,f1,kappa
0,1.0527371700773849,0.6962767009493671,0.6874331425646993,0.5576822501727685
1,0.9258332130439738,0.6598166936560522,0.6478405959492356,0.5115890017840421
2,0.8978507671742997,0.6569167511372627,0.6613652422394708,0.49657323530251174
3,0.8745010822535829,0.7072479634345332,0.6926112455427725,0.5781887462533202
4,0.856659571937424,0.7313402393196202,0.7145951106116761,0.61342913705924
5,0.8413787575319727,0.7400365901898734,0.7306372764313847,0.619673159156475
6,0.8299158637986538,0.7176459590090981,0.6966172340963976,0.5973249306347965
7,0.8261958639672462,0.7132614715189873,0.6944929814871067,0.5915447143394692
8,0.8158734859304225,0.7041710962223101,0.6920392530584732,0.5732943424641215
9,0.802195737376175,0.6950776305379747,0.6758884641954374,0.5672525171734211
10,0.7794026497830736,0.7346894469442247,0.7156857177370811,0.6194034876421244
11,0.7677262943000236,0.7327115988429589,0.7166268356362406,0.6159898240143353
12,0.7630207155771712,0.7565500766416139,0.7428649311554328,0.6464234440889509
13,0.7546314322885047,0.7665436177314082,0.755254004307933,0.6589456907401718
14,0.7420311809933566,0.7654287603837026,0.7551433174551,0.656259301907981
15,0.7392114070739518,0.7609828514388844,0.747899504901438,0.6518500430325359
16,0.7282837973313129,0.7003289717662183,0.673094157825881,0.577208461284562
17,0.720401128397343,0.7499405100375791,0.7373484592041734,0.6363711314300399
18,0.7153936865878232,0.7574586506131329,0.7398385499806142,0.6504636115763187
19,0.7095959399767379,0.728790283203125,0.7124637823188802,0.6096296892807738
20,0.6841928742508939,0.7550133813785601,0.741062200445686,0.6439542075923287
21,0.6768897447259502,0.737203477304193,0.7204155313916851,0.6206476595689974
22,0.6711666105275459,0.7540147998664952,0.7393887788785367,0.6425152585318381
23,0.6658301387537033,0.7610319113429589,0.7520907812587356,0.6481688653287927
24,0.6601105458400351,0.743276475351068,0.7293741289809953,0.626263560535288
25,0.6554764722018166,0.7542589404914952,0.7428958594987987,0.6403831983287522
26,0.6539409750319541,0.7661704534216772,0.7564460846973243,0.6565207404188247
27,0.6454767941477451,0.7647805515723892,0.74967812323638,0.6587301791491941
28,0.6378747677787188,0.7576378930973101,0.7427615477894373,0.6483448413321447
29,0.6316159391736097,0.7546703483484969,0.7428877873508362,0.6421798892108436
30,0.6231509040089998,0.7610968094837817,0.7522185980998239,0.6486495929038749
31,0.6201393624490246,0.748525498788568,0.7354795812588836,0.6332792902093626
32,0.6203183336381582,0.7573373528975474,0.7475058261031209,0.6434963692511216
33,0.6185042952444959,0.7613706950899921,0.7518542792618322,0.6492552171397141
34,0.6116447866438551,0.7632728286936313,0.7525413757141287,0.6531724229946618
35,0.6058333036192554,0.766899784909019,0.7579441764065122,0.6571851798357604
36,0.6102805567627891,0.7483308043660997,0.7364470259275975,0.6328588875736239
37,0.6027559919797993,0.7635158104232594,0.7529463566021767,0.6535478243395189
38,0.6051530028752824,0.7594426794897152,0.7479660005147989,0.648145594731061
39,0.598597433338774,0.7627891830251187,0.7530671770665592,0.6516269973265354
40,0.5888299454162096,0.7569263313390031,0.7470598112779103,0.6432101045663413
41,0.5896009007825497,0.7601469015773339,0.7506538560859125,0.6478404807224112
42,0.587877066607805,0.7615777510630933,0.7520932962137528,0.6494375307095164
43,0.5887976070826358,0.7680362749703323,0.7575274973182161,0.6600648892797323
44,0.5883051463739669,0.765835918957674,0.7578855408965753,0.6546901973504735
45,0.587012274270045,0.7586237267602848,0.746532111960073,0.6479584488324894
46,0.5880335579289401,0.7598513832575158,0.7495733666839048,0.6478070322201234
47,0.5847078768259033,0.7606514073625396,0.7508868823360697,0.6484062486803305
48,0.5821435170921874,0.7621297715585443,0.7529870925793463,0.6501673187550576
49,0.5799643207499956,0.7632438563093354,0.75571486061912,0.6501056486105254
50,0.5813187379786309,0.7641543617731408,0.7564291947716762,0.6520587429921032
51,0.5790559016564425,0.7603477767751187,0.7508427910756599,0.6477656640961376
52,0.5750773154357647,0.7565056523190269,0.7458740967665943,0.6431178367725715
53,0.5719790588668052,0.7646217829064478,0.7557342212080083,0.6538403725469438
54,0.5773068297495867,0.7610075745401503,0.753728155844381,0.6472886662590476
55,0.5759839851092151,0.7602214571795886,0.7495737060886344,0.6488052207268946
56,0.5734460713302202,0.7579438414754747,0.7477086315794649,0.6452840730515894
57,0.575585696331047,0.7626872002323971,0.7553821898722309,0.6495941319370659
58,0.5741051852386049,0.7542825046973892,0.7451562117256723,0.6389324503770448
59,0.5712592264122152,0.7612300824515427,0.7512837611199035,0.6497658519242575
60,0.5699387523246572,0.7632025223744067,0.7552831211125328,0.650648702526079
61,0.571517939065048,0.7575691319719146,0.7486357834506892,0.6434531486048418
62,0.5702419025387536,0.7572662739814082,0.7469352776206103,0.6442121471646358
63,0.5720961640410601,0.7527071795886076,0.7424901320145129,0.6375803910008131
64,0.5707573115904915,0.7593039983435522,0.7528320478964812,0.6439227652873967
65,0.569909573909133,0.7653800867780854,0.7586331449975333,0.6530388595257601
66,0.568378544075692,0.7659394469442247,0.757611087278944,0.6553562850711179
67,0.5694960908211292,0.7606355691257911,0.7500923164173005,0.6494774077682793
68,0.5693252083468945,0.7605204521855221,0.7527350837631505,0.6467380808370087
69,0.5652045328566369,0.7643772559829906,0.7567715789321888,0.6526774417397763
70,0.5664150897572016,0.7616843694373022,0.7533726663591481,0.6489416299635407
71,0.5701099351999608,0.7642455282090586,0.7561425091818645,0.6527645662624546
72,0.5628743881082281,0.762803476068038,0.7539821212696062,0.6510214493933325
73,0.5655399218518683,0.7605073180379747,0.7494901627938998,0.6496052077329835
74,0.564005296835874,0.76763916015625,0.7594775735057144,0.6577202411807425
75,0.5664197491838577,0.7607340752323971,0.7506370569588742,0.6490264710947332
76,0.5630037924472956,0.7615847044353243,0.7535879596199992,0.6483754451900285
77,0.5663673690262627,0.7648755809928798,0.7592222042998205,0.6513317585102205
78,0.5655975046547803,0.7623553698575949,0.75549819465217,0.6486384346992999
79,0.5654772960362916,0.7615031954608386,0.7544367114567501,0.6475548502472364
80,0.5632213478947573,0.7611995648734177,0.753057091344882,0.6476508404570885
81,0.5677750516048772,0.7628679879104034,0.7547486079571606,0.6504708979407124
